,Industry Name,Latitude,Longitude,Category,District Name,Sector Name,Activity Name,Pollution Index Category,Total Workers
30411,JYOTHI INDUSTRIES,13.6292002,79.4877891,Small,Chittoor,Non Mettalic Mineral,CEMENT PRODUCTS ..,Green,4
30412,SIVAA POLES INDUSTRY,16.9416177,80.2079043,Small,Krishna,Non Mettalic Mineral,CEMENT PRODUCTS ..,Green,2
30413,NIKAM PRECAST INDUSTRIES,16.194586,80.087665,Small,Guntur,Non Mettalic Mineral,CEMENT PRODUCTS ..,Green,3
30414,SYNERGY CEMENTECH CORPORATION,16.1945856,80.0876651,Small,Guntur,Non Mettalic Mineral,CEMENT PRODUCTS ..,Green,3
30415,VIJAYADURGA POLES INDUSTRY,18.1635368,83.3908199,Medium,Vizianagaram,Non Mettalic Mineral,CEMENT PRODUCTS ..,White,8
30416,Lakshmi priya cement design works,16.3243328,80.4276215,Micro,Guntur,Non Mettalic Mineral,CEMENT PRODUCTS ..,White,2
30417,VISION BRIQUETTES INDUSTRIES OPC PVT LTD,12.9802217,78.5070781,Micro,Chittoor,Non Mettalic Mineral,CEMENT PRODUCTS ..,Green,10
30418,MARUTHI PSCC POLES,16.0481045,79.7419153,Small,Guntur,Non Mettalic Mineral,CEMENT PRODUCTS ..,Green,7
30419,Sri Radha Cement Bricks,13.2227862,79.1458576,Micro,Chittoor,Non Mettalic Mineral,CEMENT PRODUCTS ..,Green,4
30420,SRI PADMAVATHI AMMA VARI CEMENT BRICKS,13.5958673,79.4508747,Micro,Chittoor,Non Mettalic Mineral,CEMENT PRODUCTS ..,Green,7
30421,Radha Krishna Industries,16.2734897,80.3719866,Micro,Guntur,Non Mettalic Mineral,Chalk making from plaster of Paris,Green,6
30422,madhavi cottage industry,16.3010031,80.3718762,Micro,Guntur,Non Mettalic Mineral,Chalk making from plaster of Paris,Green,4
30423,MADEENA PLASTERS,16.4475983,80.6040464,Medium,Guntur,Non Mettalic Mineral,Chalk making from plaster of Paris,Green,6
30424,AK ENTERPRISES,14.4745404,78.82039,Micro,Kadapa,Non Mettalic Mineral,Chalk making from plaster of Paris,Green,1
30425,Sri girilalitha industries,16.0753915,78.8722416,Micro,Kurnool,Non Mettalic Mineral,Chalk making from plaster of Paris,Green,1
30426,kanakadurga steel,16.1714184,81.1321624,Large,Krishna,Non Mettalic Mineral,COLOUR COATED SHEETS,White,4
30427,Sarvani industries private limited,16.4570096,80.6061518,Small,Guntur,Non Mettalic Mineral,Concrete Mixing,Green,20
30428,APARNA ENTERPRISES LIMITED,17.6884467,83.1854986,Small,Visakhapatnam,Non Mettalic Mineral,Concrete Mixing,Green,8
30429,SIBI MINERALS,16.3088695,79.8631084,Micro,Guntur,Non Mettalic Mineral,Crushing & Pulverization of Quartz,Orange,3
30430,JAISREE INDUSTRIAL LIMITED,14.7429804,79.9937428,Micro,S.P.S.R. Nellore,Non Mettalic Mineral,Crushing & Pulverization of Quartz,Orange,4
30431,THIRUMALA BALAJI INDUSTRIES,15.3766217,77.8744222,Micro,Kurnool,Non Mettalic Mineral,Crushing & Pulverization of Quartz,Green,1
30432,SREE VIJAYALAKSHMI STONE CRUSHER,15.6608455,79.8679774,Micro,Prakasam,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Orange,6
30433,SUHANA TRADERS,13.658649,78.2595393,Micro,Chittoor,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,2
30434,MS VIMS MINERAL AND METALS,18.0061259,83.0257828,Micro,Vizianagaram,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,White,2
30435,Sri Uma veera badhra stone crushes,17.0145241,81.6520607,Micro,West Godavari,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Orange,1
30436,ATYAM MINING PRIVATE LIMITED,18.7280951,83.4491748,Small,Vizianagaram,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Orange,18
30437,Naga Lakshmi,16.2696762,80.6425597,Micro,Guntur,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,2
30438,ABDUL  NAJEER IRON INDUSTRIES,16.2720762,80.6401185,Micro,Guntur,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,5
30439,VARALAKSHMI STONE CRUSHER,16.0591593,79.7303478,Micro,Guntur,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Orange,6
30440,padmaja stone crusher,16.0378446,79.7247387,Micro,Guntur,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Orange,2
30441,NAGA JYOTHI STONE CRUSHER,16.1212975,80.0449348,Micro,Guntur,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,2
30442,PAVAN SLABS,15.3095652,78.2250071,Micro,Kurnool,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,12
30443,SRI LAKSHMI NARASIMHA SLABS,15.2973092,78.231416,Micro,Kurnool,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,5
30444,VENKATA RAMATHEERTHA STONE CRUSHER,16.0439774,79.7243077,Micro,Guntur,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Orange,4
30445,DURGA SAMBHAVI SILPAKALA MANDIRAM,15.1454058,78.4995227,Micro,Kurnool,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,2
30446,Lakshminarasimha Metal Enterprises,14.1811857,78.1623218,Small,Anantapur,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,White,20
30447,PLR Brothers Stone Crusher,14.1989344,79.5503337,Small,S.P.S.R. Nellore,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Orange,10
30448,Sri Lakshmi shankara Shilpa Kala mandiram,15.1494185,78.5005881,Micro,Kurnool,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,4
30449,MS D KRISHNA REDDY,15.3725763,77.9687283,Micro,Kurnool,Non Mettalic Mineral,CRUSHING OF NON METALLIC MINERALS,Green,1
30450,Anjireddy 2,14.9306034,77.9975963,Micro,Anantapur,Non Mettalic Mineral,sizing and polishing of marble stones,Green,2
30451,JAI JEENMATA GRANITES,18.7334027,84.1965554,Small,Srikakulam,Non Mettalic Mineral,sizing and polishing of marble stones,Green,8
30452,SRI HANUMAN GRANITES,16.0419302,80.0641443,Small,Prakasam,Non Mettalic Mineral,sizing and polishing of marble stones,White,8
30453,OM SAI SLABS,15.3216595,78.2769626,Micro,Kurnool,Non Mettalic Mineral,sizing and polishing of marble stones,Orange,7
30454,SRI SAI MARBLES,15.3216598,78.2769625,Micro,Kurnool,Non Mettalic Mineral,sizing and polishing of marble stones,Orange,6
30455,S V G RAGHAVENDRA MARBLES,15.4711014,78.1674437,Micro,Kurnool,Non Mettalic Mineral,sizing and polishing of marble stones,Green,2
30456,SRI SAI CHARAN MARBLES INDUSTRIES,15.4622101,78.1583551,Micro,Kurnool,Non Mettalic Mineral,sizing and polishing of marble stones,Green,1
30457,SREE SUGURESWARA STONE CRUSHERS,15.6347035,77.3192687,Small,Kurnool,Non Mettalic Mineral,sizing and polishing of marble stones,Green,12
30458,Sri santhi vyshnavi Minerals,15.0716811,77.794029,Micro,Anantapur,Non Mettalic Mineral,Detergent Cake,Green,10
30459,SREE BHAM ANAND INDUSTRIES,14.9099823,78.0011645,Micro,Anantapur,Non Mettalic Mineral,Detergent Cake,Green,5
30460,ANDHRA DETERGENTS MUTUALLY AIDED COOPERATIVE MARKETING SOCIETY LIMITED,16.4143396,80.9444459,Small,Krishna,Non Mettalic Mineral,Detergent Cake,Green,17
30461,SANKAR SAI CONSUMER PRODUCTS UNIT-2,16.2367835,80.6120096,Small,Guntur,Non Mettalic Mineral,Detergent Cake,Orange,20
30462,SANKAR SAI CONSUMER PRODUCTS UNIT-1,16.2367649,80.6120012,Small,Guntur,Non Mettalic Mineral,Detergent Cake,Orange,20
30463,SANKAR SAI CONSUMER PRODUCTS UNIT - 4,16.2367385,80.6119755,Small,Guntur,Non Mettalic Mineral,Detergent Cake,Orange,20
30464,SANKAR SAI CONSUMER PRODUCTS UNIT - 3,16.2367825,80.6120045,Small,Guntur,Non Mettalic Mineral,Detergent Cake,Orange,20
30465,WORLDWIDE DIAMOND AND JEWELLERY MANUFACTURERSS PVT LTD,17.706358,83.157691,Medium,Visakhapatnam,Non Mettalic Mineral,Diamond Polishing,Green,5
30466,WORLDWIDE DIAMOND SORTINGPVT LTD,17.7063808,83.1577728,Medium,Visakhapatnam,Non Mettalic Mineral,Diamond Polishing,Green,5
30467,WORLDWIDE DIAMO D MANUFACTURERS PVT LTD,17.7063576,83.1577009,Medium,Visakhapatnam,Non Mettalic Mineral,Diamond Polishing,Green,5
30468,SRI LAKSHMI RANGA ENTERPRISES,14.9280634,77.8154636,Micro,Anantapur,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Orange,11
30469,varshini minerals,15.3694208,77.9729727,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,2
30470,MS Raghavendra Minerals Enterprises,15.3678954,77.9840832,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,3
30471,sree Vasudha mineral industries,15.367136,77.9640497,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,3
30472,WHITE FIELD MINERALS,15.3834061,77.8408376,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,2
30473,MS Divya industries,15.4515713,78.1485393,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,4
30474,LAKSHMI PULVERISERS,15.2319693,78.3093595,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,3
30475,MS SREE LAKSHMI MALLIKARJUNA SWAMY MINERAL INDUSTRIES,15.2329368,78.3072248,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,3
30476,SAI VRISHANK PULVERISERS,15.4693117,78.1156398,,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,5
30477,MS SHASHIREKHA MINERALS,15.3832728,77.8776372,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS AND POWDER,Green,1
30478,SURYA TEJA CHEMICALS,16.5038063,79.9012533,Micro,Guntur,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Red,5
30479,ANURADHA MINERAL CORPORATION,14.920042,77.9700721,Micro,Anantapur,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,5
30480,sahu minerals,15.0445699,77.8512391,Micro,Anantapur,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Orange,5
30481,Maheswara Minerals,15.0467121,77.8269005,Micro,Anantapur,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,2
30482,MS VENKATESWARA MINERALS,15.3993288,77.8683638,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,1
30483,MS PRAGATHI MINERAL INDUSTRIES,15.3685552,77.9768986,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,1
30484,white field minerals,15.2340722,78.3082921,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,3
30485,Venkateswaramma minerals,15.36883,77.9758048,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,2
30486,MS NIKHIL ENTERPRISES,15.2340722,78.3082921,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,2
30487,KARTHIKEYA INDUSTRIES,16.4674414,79.9295232,Micro,Guntur,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Orange,8
30488,ABHIRAM MILLS,13.3688481,78.5339631,Small,Chittoor,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,White,10
30489,SRI BALAJI MINERAL INDUSTRIES,15.3786998,78.2823207,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,6
30490,New Sri Balaji Mineral Industries,15.3845882,78.2887226,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,9
30491,Sri Lakshmi Venkateswara Mineral Industries,15.3828935,77.87728,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,8
30492,SILICON MINERALS,15.4071131,77.8794233,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Green,1
30493,Sri Vishnu Minerals,15.3273339,78.1597731,Micro,Kurnool,Non Mettalic Mineral,DOLOMITE CHIPS and POWDER AND LIME STONE POWDER,Orange,7
30494,Hindustan emery stone works,15.1609875,77.3783772,Micro,Anantapur,Non Mettalic Mineral,Emery powder (fine dust of sand) manufacturing,White,3
30495,B V R Fly Ash Bricks,16.5028484,81.1549375,Micro,Krishna,Non Mettalic Mineral,FLY ASH GRINDING AND PACKING,White,4
30496,Sri Ganesh Fal g Brick Industry,17.9770739,83.4164182,Micro,Visakhapatnam,Non Mettalic Mineral,FLY ASH GRINDING AND PACKING,Orange,4
30497,SRI SHIVA SAI PAL G MAKING CENTER,18.3023355,83.5604777,Micro,Vizianagaram,Non Mettalic Mineral,FlY ash processing,White,2
30498,Lnr Brick Industry,18.0124335,83.4835246,Micro,Visakhapatnam,Non Mettalic Mineral,FlY ash processing,Orange,11
30499,RVR EXPORTS AND  IMPORTS,14.2890896,80.0955748,Small,S.P.S.R. Nellore,Non Mettalic Mineral,FlY ash processing,Orange,3
30500,Oceanic sands Pvt Ltd,18.2962361,83.8629218,Small,Srikakulam,Non Mettalic Mineral,Garnet sand separation into different sizes.,White,42
30501,SATYA LAXMI MUD-CHEM PRIVATE LIMITED,17.6684966,83.2152963,Micro,Visakhapatnam,Non Mettalic Mineral,Garnet sand separation into different sizes.,Orange,7
30502,Sri Varasiddi Vinayaka Polishing Bricks,13.2235439,79.1325759,Micro,Chittoor,Non Mettalic Mineral,GEM STONE CUTTING & POLISHING,Green,6
30503,PARIHAR INDUSTRIES,16.5038063,79.9012533,Micro,Guntur,Non Mettalic Mineral,Gypsum,NA,NA
30504,SRI CHARANA GYPSUM POP INDUSTRIES,16.46645,79.9488237,Micro,Guntur,Non Mettalic Mineral,Gypsum,NA,NA
30505,Charishma Enterprises,17.8328648,83.2310267,Micro,Visakhapatnam,Non Mettalic Mineral,Gypsum,NA,NA
30506,ANNAMALAIYAR SANKARI CEMENTS PRIVATE LIMITED,13.0507613,79.1352734,Small,Chittoor,Non Mettalic Mineral,Gypsum,NA,NA
30507,Kiran gold works,14.4551651,79.9768073,Micro,S.P.S.R. Nellore,Non Mettalic Mineral,Hazardous Cargoes,Green,1
30508,JMC CONSTRUCTIONS PRIVATE LIMITED,13.3485973,79.5738647,Micro,Chittoor,Non Mettalic Mineral,HOT MIXING PLANT,Orange,4
